16S.B_UnionErrLen,2k,0.1-0.2,0.166665,0.042188,480,16,0,0,0,0,651112,82,47,1009,649974
16S.B_UnionErrLen,2k,0.1-0.2,0.166665,0.042188,480,32,0,0,0,0,651112,71,31,673,650337
16S.B_UnionErrLen,2k,0.1-0.2,0.166665,0.042188,480,64,0,0,0,0,651112,162,2809,14087,634054
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031322,536,2,0,42,0,0,738746,83,12,186,738507
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031322,536,3,0,42,0,0,738746,170,92,766,737760
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031322,536,4,0,42,0,0,738746,166,62,1082,737478
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031322,536,8,0,42,0,0,738746,104,111,1649,736924
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031322,536,16,0,42,0,0,738746,128,241,4335,734084
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031322,536,32,0,42,0,0,738746,82,526,5458,732722
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031322,536,64,0,42,0,0,738746,154,1641,15255,721738
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021293,739,2,0,263,0,0,1059842,311,25,151,1059618
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021293,739,3,0,263,0,0,1059842,291,3,63,1059748
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021293,739,4,0,263,0,0,1059842,409,124,1460,1058112
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021293,739,8,0,263,0,0,1059842,369,39,665,1059032
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021293,739,16,0,263,0,0,1059842,297,0,352,1059456
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021293,739,32,0,263,0,0,1059842,347,515,12157,1047086
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021293,739,64,0,263,0,0,1059842,390,2847,22497,1034371
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038516,449,2,0,0,0,0,607467,165,84,356,606862
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038516,449,3,0,0,0,0,607467,189,62,664,606552
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038516,449,4,0,0,0,0,607467,122,13,207,607125
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038516,449,8,0,0,0,0,607467,192,98,1838,605339
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038516,449,16,0,0,0,0,607467,140,26,678,606623
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038516,449,32,0,0,0,0,607467,148,161,7583,599575
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038516,449,64,0,0,0,0,607467,83,1328,7824,598232
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017885,386,2,0,0,0,0,562538,33,31,79,562395
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017885,386,3,0,0,0,0,562538,105,44,583,561806
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017885,386,4,0,0,0,0,562538,89,91,745,561613
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017885,386,8,0,0,0,0,562538,30,9,255,562244
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017885,386,16,0,0,0,0,562538,46,45,1187,561260
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017885,386,32,0,0,0,0,562538,88,978,5710,555762
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017885,386,64,0,0,0,0,562538,95,1274,12102,549067
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031027,534,2,0,42,0,0,735862,90,30,146,735638
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031027,534,3,0,42,0,0,735862,87,9,222,735586
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031027,534,4,0,42,0,0,735862,171,77,1067,734589
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031027,534,8,0,42,0,0,735862,159,70,2218,733457
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031027,534,16,0,42,0,0,735862,149,324,4252,731179
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031027,534,32,0,42,0,0,735862,118,827,6565,728394
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.031027,534,64,0,42,0,0,735862,88,748,10516,724552
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021265,738,2,0,203,0,0,1058390,432,85,443,1057633
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021265,738,3,0,203,0,0,1058390,361,85,641,1057506
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021265,738,4,0,203,0,0,1058390,415,155,1429,1056594
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021265,738,8,0,203,0,0,1058390,346,34,1110,1057103
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021265,738,16,0,203,0,0,1058390,365,372,4556,1053300
16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021265,738,32,0,203,0,0,1058390,298,14,2098,1056183
